id,kmeans_basicos,kmeans_superficie,kmeans_metroscubiertos,kmeans_fechas,kmeans_latlng
12377,4,5,3,4,1
220999,1,3,4,10,1
29606,1,4,1,2,6
59945,0,6,5,4,3
75473,3,7,2,3,3
43680,4,7,2,10,2
272910,0,1,0,8,3
260795,1,2,1,1,1
135780,1,0,5,6,1
51534,2,1,0,5,1
143528,1,4,1,6,1
11453,2,6,5,8,1
137041,3,4,3,8,2
117254,4,4,3,5,3
30030,0,6,5,4,5
170922,2,6,5,7,1
139332,2,7,2,3,3
242536,4,0,4,8,1
99300,4,4,3,1,3
225654,0,7,2,1,6
169973,2,1,0,10,3
218854,0,0,5,3,1
248239,0,7,0,6,7
259227,1,6,5,2,3
177790,1,5,3,7,1
283084,3,1,0,2,7
32176,2,7,2,6,1
242333,0,7,2,2,2
60934,4,4,3,1,2
245975,1,0,5,4,1
2608,0,7,2,1,1
168965,2,1,0,0,1
46383,0,7,2,5,6
132074,1,5,3,2,1
287863,1,0,1,1,1
272757,1,4,3,2,1
23469,0,7,2,3,1
43174,4,5,3,3,2
127687,2,7,2,1,6
245024,4,3,4,4,2
71172,2,1,0,6,1
246110,0,6,5,1,3
179013,4,4,3,1,1
109515,1,6,5,3,3
238375,5,7,2,3,1
174778,2,7,2,10,6
156345,4,3,4,6,1
5692,2,6,2,7,1
35906,1,0,1,3,1
99170,4,0,4,9,6
108830,2,1,0,5,1
92802,1,4,1,5,1
200700,2,6,5,9,7
172056,4,3,4,2,7
50836,0,6,5,5,4
269448,2,1,0,10,1
252172,0,6,5,7,1
260269,2,1,0,0,1
119047,3,4,3,0,1
76751,4,2,1,6,1
120406,2,7,2,5,2
180048,1,3,4,6,5
134653,1,6,5,0,1
124055,3,6,5,2,1
170108,4,6,5,5,1
141430,2,6,5,8,1
178460,2,0,5,0,1
220235,5,1,2,7,1
150982,3,0,5,7,1
12211,0,7,2,6,6
31998,0,6,5,3,4
133632,1,6,5,4,3
59121,0,1,2,0,1
74729,4,4,1,8,6
35281,1,3,4,7,1
67897,3,5,3,4,6
119473,1,0,5,9,1
99443,4,2,1,4,4
112739,2,1,0,1,0
107075,1,4,3,5,4
10643,2,1,0,1,1
156096,4,0,1,2,0
267788,0,0,5,5,1
198944,0,1,0,6,6
122376,0,1,0,7,1
73210,3,5,3,7,2
222583,2,1,0,1,1
48716,0,1,0,8,3
209368,2,7,2,0,6
97507,0,7,2,1,1
109698,1,3,4,5,1
204032,3,2,1,10,4
170314,1,5,3,7,1
83629,0,6,5,1,1
215654,1,4,1,8,3
180769,0,1,0,5,1
45041,4,6,5,9,1
174589,1,0,5,6,1
19468,2,1,0,2,0
205513,4,5,3,8,1
285617,4,6,5,6,1
4574,2,6,5,3,5
180178,2,6,5,4,1
113677,0,1,0,1,1
95774,4,5,1,1,6
158443,0,4,1,7,1
202231,3,5,3,3,1
256946,0,1,0,5,2
264823,0,6,5,0,3
60433,4,4,1,4,1
206775,0,6,2,7,1
133475,0,1,0,2,1
234610,1,4,1,6,1
22768,2,1,0,2,6
268248,5,6,4,9,1
295404,1,3,4,2,1
206470,4,0,5,10,1
143900,2,1,2,8,3
87693,2,7,2,9,2
266948,0,7,2,3,1
1,2,6,5,8,1
202597,4,2,1,3,3
102497,4,6,5,2,1
239075,0,1,0,2,1
290635,4,3,4,4,1
140024,0,1,2,4,1
94542,0,6,5,3,6
202999,2,1,0,4,3
222709,0,1,0,1,1
143348,2,1,0,3,1
114955,1,7,2,2,1
218611,4,0,5,3,1
103792,2,6,2,2,6
159436,1,0,5,4,6
258387,0,6,5,9,3
45548,0,0,5,3,6
71134,1,4,1,8,3
168688,2,1,0,0,1
42375,4,4,1,9,6
111372,0,1,0,1,1
232299,0,7,0,4,3
49508,2,1,0,6,3
272462,3,7,2,9,6
159047,4,4,3,6,4
135721,4,0,1,3,3
204677,2,7,2,0,7
57834,4,5,3,0,7
264973,4,0,1,7,1
206754,4,0,4,10,1
201156,4,4,1,1,6
1774,2,7,2,1,1
248652,1,4,1,0,1
65403,4,2,5,2,6
91462,0,1,0,4,1
234980,0,1,0,9,4
175796,4,0,5,0,6
3998,4,5,3,3,3
193696,1,3,4,9,1
280500,0,7,2,7,4
86858,0,1,0,9,1
15598,0,7,2,6,1
190560,0,1,0,3,1
26609,4,0,4,10,6
165984,0,7,2,10,1
287625,4,6,5,1,6
201199,0,1,0,3,1
52762,2,1,0,4,1
79788,0,1,2,6,1
193352,0,6,5,2,6
40525,0,1,0,2,3
196663,1,0,1,6,6
296242,4,6,5,8,1
218136,5,6,5,10,3
193102,1,0,5,3,6
143228,2,7,2,8,3
148312,4,6,5,1,6
84123,0,7,2,10,1
116041,0,7,2,7,1
174864,0,7,2,5,6
166581,2,7,2,10,2
96576,2,1,0,4,1
35642,2,1,0,8,5
157133,0,6,2,6,6
230697,0,6,5,5,7
42449,0,1,0,8,6
160143,4,4,1,6,6
198999,0,1,0,5,3
223291,4,2,1,6,5
258200,0,1,0,2,1
22035,0,7,2,3,1
221501,2,1,0,7,1
210729,5,6,5,6,2
218506,0,1,0,3,1
155631,4,0,5,7,0
199866,0,1,2,8,3
55560,2,4,1,8,6
1840,1,2,1,0,1
43863,3,4,3,9,1
77733,0,1,2,4,1
269226,2,6,5,4,1
292445,4,4,1,3,1
6245,0,7,2,3,5
23921,4,3,4,2,2
278010,0,6,5,4,1
68696,0,1,0,6,1
110806,1,6,5,7,1
131591,2,7,2,0,1
204875,3,7,2,7,1
158856,1,4,1,6,6
18939,2,1,0,5,1
135582,0,7,2,10,2
166875,0,7,5,7,6
193308,4,4,3,5,3
50986,0,6,5,7,1
29440,0,6,2,1,2
116027,2,6,4,6,1
277631,2,1,0,7,1
276206,2,6,5,8,1
262990,2,7,2,4,1
257581,1,6,5,1,1
248486,4,3,4,3,6
291523,3,7,2,10,1
75392,1,4,3,10,1
226891,0,6,5,5,1
131620,4,6,5,5,1
183356,0,1,0,10,3
217023,4,6,5,7,1
118050,2,1,0,6,3
115236,4,4,1,4,1
298671,0,2,5,0,5
212073,0,1,2,4,3
221936,4,0,5,4,6
262631,5,1,0,7,1
26846,2,1,0,4,1
74192,1,6,5,4,1
41306,4,5,3,5,1
25271,4,0,5,10,3
75543,1,5,3,6,6
292274,0,0,1,3,6
65922,3,7,2,10,2
41371,0,1,0,2,1
158853,2,1,0,5,1
166414,0,1,2,4,1
164732,0,6,5,1,2
68441,2,7,2,5,1
8505,2,6,5,4,3
196419,3,3,4,7,2
45690,0,7,2,10,2
95378,0,6,5,2,1
223974,1,2,1,4,1
52331,0,6,5,7,3
291762,0,7,2,10,1
72834,3,0,1,7,6
231166,4,6,5,4,6
175831,2,7,2,2,1
291189,2,7,2,2,1
197604,1,7,2,0,3
287760,0,7,2,1,1
180554,2,7,2,7,1
178714,2,7,2,6,1
272104,1,0,1,8,1
225214,5,6,4,4,1
170717,0,1,0,9,1
214783,4,2,1,3,4
66911,1,0,1,2,1
223041,1,4,3,10,3
139819,2,7,2,3,5
162159,5,1,0,1,1
150237,4,3,4,2,1
298393,0,0,5,0,4
196860,2,1,0,3,1
166523,4,4,1,8,4
201714,0,7,2,2,6
178096,4,0,5,9,4
259066,4,0,5,6,6
210347,3,0,4,3,1
95991,2,1,0,2,1
269634,0,1,0,9,6
19273,2,6,5,2,1
245467,2,1,0,5,1
12860,4,6,5,10,1
182683,2,6,5,0,1
77887,4,4,4,4,1
25715,0,7,0,10,6
237843,0,7,2,3,3
8563,2,1,0,2,0
112005,5,5,3,10,1
114114,4,2,1,5,4
299378,0,0,5,9,1
152197,0,7,2,9,7
121046,0,1,2,3,1
130803,1,0,1,1,3
25616,0,1,0,5,4
6598,0,7,2,7,4
191525,2,1,2,3,3
217116,0,1,0,7,3
106774,4,0,1,0,5
84599,0,7,2,10,1
249413,1,0,1,1,4
272050,0,7,2,6,1
207314,1,5,3,3,1
55368,1,6,5,8,4
19437,0,6,5,6,2
169810,3,3,4,5,1
121462,0,1,0,9,3
185959,2,1,0,5,1
182384,2,3,4,1,1
61655,0,7,2,3,2
181863,3,2,2,9,4
24523,0,1,0,2,1
117299,4,2,1,0,1
270458,1,4,3,1,1
242505,0,1,0,9,6
196353,0,1,0,8,1
214005,2,7,2,9,1
297979,4,0,5,5,1
278390,0,6,5,8,6
158628,2,7,2,0,1
217191,2,6,2,0,1
166275,2,1,2,7,1
101532,0,7,2,5,2
16133,0,7,0,0,5
27198,1,4,1,1,3
254308,4,0,1,9,4
224499,4,5,3,8,3
114513,2,1,0,6,1
241598,0,6,5,1,6
269563,2,1,0,4,1
174895,1,5,3,9,1
33058,0,6,5,1,2
192173,0,0,5,3,5
20644,1,2,1,3,1
138906,0,7,0,0,7
278032,4,5,3,8,5
5134,1,4,1,2,1
77490,0,1,0,1,1
4658,1,5,3,5,4
281157,1,0,1,10,1
81853,0,7,2,6,7
221911,0,1,0,6,3
25145,2,1,0,2,1
274121,4,4,1,0,1
107504,2,1,0,1,1
291378,2,1,0,6,1
195010,2,1,2,4,1
137890,4,2,1,5,1
43554,0,7,0,10,6
273568,2,1,0,10,1
121731,2,6,5,4,1
204889,2,7,2,4,3
59673,4,4,3,2,6
208598,4,6,4,5,1
274761,2,1,0,4,3
214582,0,1,0,2,1
48026,1,3,4,7,1
44063,2,7,2,10,3
152082,4,4,1,0,3
82132,2,7,2,0,5
138576,4,0,5,1,1
216603,0,1,0,3,1
57989,2,1,2,5,1
160378,1,5,3,3,4
246902,4,0,5,3,3
91204,2,1,0,5,1
257615,4,5,3,7,6
210524,4,3,4,8,2
229873,1,3,4,7,1
80193,4,6,5,10,6
209517,2,1,0,6,3
299087,0,6,5,3,6
239397,2,7,2,8,3
250568,0,6,5,7,2
22396,0,4,1,8,1
159610,4,0,5,10,6
138033,4,4,3,3,1
264034,1,5,3,5,1
289765,0,7,0,10,6
202343,0,1,0,6,6
83133,1,7,2,9,1
16948,5,1,0,9,1
177637,4,3,4,2,2
90267,2,7,2,4,1
103303,0,7,2,1,1
243189,4,5,3,3,1
72816,0,1,0,10,1
297140,3,0,1,9,1
113451,4,6,5,5,1
299687,2,1,0,3,3
48999,5,5,3,1,2
202905,0,1,0,5,3
16264,1,4,1,4,1
234459,5,4,3,10,1
232495,2,6,5,1,1
293109,1,6,5,4,1
34855,1,0,5,5,1
73170,1,3,4,4,3
124014,2,6,5,7,1
110124,0,1,2,3,1
79909,1,6,5,1,1
108959,2,7,2,8,1
77672,4,4,1,2,1
40905,3,1,0,1,1
239372,0,6,5,0,1
259627,2,6,4,3,2
280568,3,4,1,4,6
197980,1,5,3,3,3
255782,3,1,0,3,1
140766,1,4,1,8,6
148776,5,4,1,9,1
277738,4,4,3,9,1
22718,2,7,2,9,1
221280,1,4,1,0,1
204238,0,0,5,3,4
133056,0,1,0,5,1
55220,0,7,2,1,1
178242,4,4,1,3,4
17417,4,0,5,3,3
16594,3,5,3,7,1
31616,0,1,0,10,1
168856,4,2,5,2,1
254612,1,6,5,0,1
205184,2,7,2,8,1
118394,2,6,2,4,3
125668,4,2,1,4,1
68236,0,1,0,3,1
46522,2,1,0,0,1
173384,0,7,2,2,1
222672,0,1,0,3,1
267577,1,5,3,5,1
117169,4,2,1,2,1
241196,0,1,0,8,6
265778,3,0,5,4,6
71323,3,5,3,7,2
281589,3,7,2,0,6
30093,4,4,3,8,2
213532,4,3,4,2,2
221398,2,1,0,7,1
122799,0,1,0,1,1
278808,1,0,5,4,6
67928,0,7,2,5,2
140383,4,4,1,10,4
686,0,7,2,9,3
108610,4,4,3,7,1
180590,2,0,5,1,1
167928,4,5,3,1,2
92912,2,1,0,10,1
22932,0,1,2,4,1
275654,1,2,1,8,4
123990,1,4,1,0,1
38556,3,1,0,4,1
150310,4,5,3,6,6
205368,1,6,5,8,1
44236,2,7,2,3,1
61226,2,1,0,5,1
99120,2,7,2,10,1
123357,2,1,0,2,1
281357,4,4,1,6,3
125746,2,1,0,4,3
124867,2,1,0,0,1
190272,1,6,5,0,1
278450,0,7,2,6,1
220225,0,6,4,5,1
204365,0,0,5,7,1
252059,0,1,0,2,1
143965,1,5,3,4,6
154804,2,7,2,4,1
50843,0,6,2,0,6
13567,4,5,3,5,6
203503,3,7,2,2,1
218294,0,1,0,0,1
265117,0,6,5,1,3
110554,0,1,0,10,1
223400,1,3,4,6,1
12331,0,7,2,1,1
9516,0,1,0,1,0
266989,3,0,1,6,2
18884,2,1,0,7,1
203853,4,5,3,8,1
151261,2,7,2,7,1
217763,1,0,5,6,1
147141,3,6,5,7,1
110467,2,6,2,4,1
29393,4,4,3,5,1
226144,4,5,3,1,1
105382,0,1,0,3,3
137669,0,6,5,4,5
28438,4,0,1,4,4
174727,0,1,0,2,1
178081,0,7,2,10,5
298463,2,7,2,2,1
108183,4,0,1,0,1
244617,4,0,5,8,6
69257,4,2,1,9,6
76362,4,4,3,4,6
193683,4,3,4,10,6
245813,0,7,2,0,1
269972,3,6,5,3,6
297706,2,7,2,5,5
156364,2,7,2,1,1
287709,4,0,1,10,6
48970,2,6,5,8,4
155316,0,1,0,9,1
17948,1,5,3,4,1
128264,4,4,1,8,6
124440,0,7,2,8,1
9023,3,6,2,9,4
233264,1,4,1,3,1
43371,0,6,5,3,1
96140,0,6,5,10,6
222690,0,7,2,3,6
49186,0,1,0,3,2
22483,5,2,1,4,7
272408,4,3,4,7,1
178367,4,0,1,5,5
135042,0,7,2,6,1
145223,0,0,5,2,1
149398,0,6,5,0,5
231787,3,7,2,9,4
65616,3,6,5,6,6
183067,2,7,2,8,1
297060,1,0,1,5,1
34183,0,7,2,1,1
181709,2,7,2,2,1
98557,3,1,0,10,1
125253,2,1,0,0,0
203506,0,1,0,2,1
166660,0,6,5,6,1
232567,0,7,2,2,1
230966,3,7,2,9,2
180746,3,6,2,10,1
6119,3,7,2,9,1
230344,4,5,3,0,6
111241,0,0,5,10,2
33914,2,7,5,1,3
144727,1,5,3,8,1
42337,0,7,2,5,3
179389,4,2,1,2,3
125448,0,7,2,3,2
69296,0,7,0,6,6
268948,3,0,4,10,6
238590,0,1,0,5,6
90503,0,7,2,10,5
32709,3,5,3,5,1
203614,1,4,1,7,1
113695,0,6,5,7,1
193743,2,1,2,3,1
91355,1,2,1,5,1
16426,1,6,5,6,1
219425,0,7,0,0,7
205570,2,1,0,1,1
231062,3,6,5,8,5
230315,0,0,5,6,3
233541,0,1,0,4,6
45809,2,1,0,10,1
47678,0,7,2,2,6
280157,0,6,5,1,1
216036,2,1,2,8,1
104853,1,5,3,6,5
95458,2,1,0,2,1
124421,3,7,2,3,1
196450,0,7,2,4,5
72013,0,1,0,7,7
226911,0,6,5,1,1
241197,2,7,2,1,1
242808,2,7,2,7,1
16733,4,3,4,3,1
87352,3,0,1,4,2
259945,4,0,1,7,3
133230,0,7,2,3,1
135328,4,4,1,9,1
81900,4,0,5,1,1
283103,2,1,0,9,6
192737,3,0,1,2,5
87661,1,3,4,5,1
109472,4,4,3,5,2
152294,0,7,2,5,5
72765,0,1,0,10,1
161012,4,0,1,10,1
131441,0,7,2,5,1
225384,2,6,5,9,1
84077,4,0,5,2,2
135584,1,2,1,8,4
75334,2,1,0,6,1
276651,4,4,1,2,6
298721,2,7,0,10,2
63019,0,7,2,7,6
196897,4,2,1,0,1
296262,2,7,0,2,0
159344,2,7,2,9,1
105239,3,6,5,6,2
14545,4,4,1,1,4
119395,2,7,2,2,2
286171,4,2,1,3,6
43335,4,5,3,9,1
79897,2,7,2,9,3
37134,0,6,5,10,1
138952,2,7,2,7,7
97594,1,4,1,4,6
240540,4,4,3,1,6
170857,2,7,2,2,1
82809,0,1,0,9,6
71477,4,0,5,5,1
132267,0,6,5,10,5
274447,2,1,0,6,3
141613,4,0,5,8,1
60358,4,3,4,9,1
110751,0,1,0,9,1
177470,0,6,5,6,6
48254,1,5,3,5,1
152253,2,6,5,6,1
205456,2,7,0,0,0
7040,2,7,2,7,2
125752,4,4,1,3,6
173952,0,1,0,1,1
251194,4,2,1,1,4
279033,2,7,2,5,7
251788,3,4,1,5,1
234111,0,7,2,7,1
120613,2,1,2,3,6
194901,2,1,0,5,6
142843,2,1,0,6,1
78215,2,7,2,5,1
173413,4,4,1,4,3
16013,0,1,0,4,1
175461,4,3,4,7,1
90264,2,1,0,2,1
171261,0,6,2,9,6
155057,1,5,3,4,1
11265,4,4,3,2,1
3589,1,3,4,4,1
171700,4,5,3,2,3
6176,2,1,0,1,1
61432,0,1,0,3,1
159938,1,6,4,2,1
31860,5,1,0,7,4
18111,0,6,5,1,3
72289,2,3,4,2,3
241455,2,7,2,6,1
290153,2,1,0,8,1
289952,0,7,2,9,6
12244,0,1,0,4,1
100979,3,7,2,10,1
187879,0,1,0,3,1
141597,0,7,2,10,1
276236,4,4,3,9,5
95897,0,7,2,1,6
181098,1,6,5,0,1
287278,1,0,5,3,1
230033,0,6,5,0,5
254636,1,6,5,10,1
8684,0,1,0,3,1
142601,1,5,3,5,1
64951,0,3,4,1,1
198757,0,6,5,6,6
271340,0,1,0,2,1
158710,0,2,2,8,1
275267,2,7,2,9,6
262411,1,6,2,2,1
141569,4,6,2,1,6
17385,0,1,0,0,3
89731,2,6,5,1,6
181739,2,1,0,7,3
48386,3,1,0,5,1
277441,0,7,2,9,3
229481,1,6,5,9,1
257705,0,7,2,1,2
218086,2,1,0,8,1
46162,2,3,4,1,1
158835,4,6,5,3,2
118341,2,1,0,8,1
228972,4,0,5,10,6
289643,4,2,1,2,1
183559,2,1,0,8,1
225524,2,1,0,8,1
287112,0,7,2,4,2
258344,4,5,1,6,1
208151,4,3,4,10,5
245255,0,1,0,3,1
2920,4,5,3,1,2
185415,0,6,5,2,6
198205,0,6,5,3,2
9640,0,1,2,8,1
144433,4,4,4,1,1
27048,0,7,2,4,1
241014,3,7,2,9,4
151350,4,0,1,6,3
254243,0,0,5,0,1
212464,2,6,5,8,6
163799,5,0,5,0,2
265782,0,7,2,8,1
256359,2,1,2,3,1
124171,3,4,1,0,2
29168,3,4,3,7,1
224114,4,0,4,10,3
93696,2,7,2,2,1
167924,3,6,4,3,1
49913,1,3,4,3,1
627,1,0,5,5,1
43938,2,7,2,7,6
108331,2,6,5,5,1
247264,2,6,5,0,1
189031,0,1,0,2,4
276064,3,0,5,6,4
243884,2,1,0,10,6
80859,5,6,5,8,1
113813,0,6,2,5,1
162430,3,1,0,0,2
281868,0,7,2,2,4
161931,0,1,2,5,1
187430,0,1,0,6,1
110472,2,1,0,4,1
61118,2,7,2,3,1
222718,0,1,2,3,1
139396,0,1,0,0,1
52015,2,1,0,4,1
39516,2,1,2,1,6
119841,4,3,4,4,1
291602,2,1,0,9,3
22753,0,6,5,5,2
148399,4,4,1,8,5
119860,2,7,2,1,1
211361,4,5,3,3,1
178673,0,6,5,3,6
28012,1,4,3,1,1
188232,2,7,2,3,1
191068,0,0,5,6,7
276315,2,6,5,10,6
206106,3,4,3,9,4
86829,1,6,5,8,1
256923,2,7,2,3,3
73853,3,0,5,9,1
47079,0,1,2,3,6
22741,0,6,5,1,1
54397,0,1,0,0,6
3635,4,5,3,4,1
61555,4,4,1,4,6
14851,4,4,1,5,1
163613,2,1,0,5,1
189359,2,1,0,2,3
43594,1,5,3,6,1
293286,1,5,3,4,5
221794,2,6,5,2,3
121985,4,4,3,0,5
158942,1,6,5,2,1
5860,4,2,1,5,6
145842,0,1,2,6,3
175682,0,6,5,5,1
70716,4,5,3,3,2
80336,0,1,2,9,1
181580,2,1,0,7,1
182180,0,6,5,7,2
92047,2,1,0,4,1
291135,2,1,0,0,1
156611,4,5,3,6,3
181073,0,0,5,2,7
165284,3,2,5,7,3
233270,4,6,5,3,3
146423,0,7,2,4,6
249518,0,1,0,9,1
245069,0,6,5,1,1
57937,2,1,0,2,1
95633,2,7,2,1,6
54361,0,7,2,1,1
175434,3,1,2,4,1
129813,0,7,2,2,6
178675,1,4,1,10,7
142459,4,4,4,5,2
148721,1,0,5,0,1
200501,1,3,4,9,3
22613,3,1,0,9,3
36875,1,3,4,6,1
156803,0,7,2,9,1
162868,0,1,0,9,1
96274,2,1,0,10,1
128968,1,6,5,7,1
26967,0,1,0,6,3
40140,2,1,0,0,1
112468,3,7,2,9,2
269424,0,1,2,0,6
144943,0,6,5,0,3
83579,2,7,2,8,3
42343,0,1,0,10,1
120882,0,7,0,4,5
139685,4,0,1,6,1
203590,0,7,2,0,1
223562,4,5,3,1,1
149409,0,1,0,8,1
271986,2,7,2,5,1
287730,0,6,5,1,6
144417,0,7,2,6,1
243806,4,4,3,2,5
52002,1,3,4,3,1
92552,2,7,5,7,1
193564,4,0,5,3,1
64703,2,1,0,4,1
43265,0,7,2,5,1
85250,0,0,5,3,5
223483,0,6,5,2,1
198777,0,7,2,3,1
112774,0,1,0,5,3
285677,0,7,5,9,1
93365,0,7,2,7,1
44056,4,5,3,9,3
153451,4,4,3,2,1
222476,0,7,2,10,6
201331,2,7,2,6,2
213940,4,0,1,8,6
200321,0,1,2,9,1
647,3,4,1,5,3
237825,1,5,3,5,1
92822,0,1,0,6,1
209293,4,0,1,10,2
183503,2,1,0,6,1
296214,0,1,0,10,3
197237,4,4,1,2,1
17144,3,7,2,8,1
500,0,6,5,6,3
119716,3,7,0,6,6
107262,4,5,3,0,4
235926,5,6,5,5,1
126364,1,0,1,4,1
188664,4,4,1,1,1
277995,2,1,0,1,1
234272,1,5,3,6,1
264916,0,1,0,6,3
132927,1,0,5,4,6
7734,0,0,1,6,3
58062,0,7,2,7,1
75718,4,4,1,6,6
116592,3,0,5,9,1
243689,0,7,2,9,1
189344,3,7,5,9,6
170234,4,2,5,5,1
230309,1,6,5,2,6
187266,1,0,4,7,7
224766,3,0,5,3,1
48035,0,7,2,4,6
224428,4,3,4,4,1
100255,2,1,0,5,4
43203,4,5,3,8,3
32870,4,5,3,7,1
179387,4,3,4,2,1
283415,0,7,2,3,6
33819,2,1,0,7,1
114077,0,6,5,4,6
187352,0,7,2,1,3
100072,0,7,2,6,2
142399,4,2,5,2,1
175202,0,1,0,3,1
277455,1,0,1,10,3
210531,0,7,2,2,6
124303,0,1,0,4,1
25730,2,1,0,0,1
137188,4,5,3,5,2
116266,0,7,2,10,1
59876,2,1,2,5,1
208753,0,7,2,10,1
25217,0,7,2,2,1
62327,1,0,1,10,1
248151,0,6,5,5,2
51762,1,0,5,10,1
269925,3,2,1,7,6
82696,2,7,2,8,1
154740,1,4,1,7,1
12398,0,1,0,9,1
79167,2,7,2,0,1
132913,0,1,0,5,1
232666,2,6,5,0,1
37856,0,0,5,2,2
210882,2,1,0,10,1
186222,3,0,5,5,6
196298,4,0,1,4,3
31308,1,4,1,2,4
174044,1,6,5,1,6
250265,4,0,5,10,1
203980,1,4,1,4,6
137051,5,1,0,6,1
292919,1,3,4,4,1
234191,4,0,1,3,3
180592,2,7,2,6,1
83654,2,7,2,1,1
39739,0,6,5,1,6
296009,4,4,3,3,1
142919,4,4,1,6,5
134981,4,4,3,1,2
160506,1,4,1,1,1
201802,3,5,3,7,6
263315,2,6,5,5,6
11489,4,2,1,2,1
71627,3,7,2,8,3
288425,0,1,0,9,1
289612,0,1,0,1,6
92762,2,7,2,9,1
265846,1,5,3,4,3
223513,0,1,0,10,1
109890,0,6,5,0,1
253095,4,0,1,9,4
68519,0,7,0,9,2
117314,5,1,0,5,1
3198,0,6,5,3,2
73275,1,6,5,10,3
265333,2,6,5,4,1
257682,0,7,2,3,1
38482,4,5,3,3,3
206423,0,6,5,8,1
256488,2,1,0,7,1
235144,0,6,5,0,2
205136,2,7,2,9,3
239821,4,5,3,10,5
230661,4,4,1,4,5
277772,0,1,0,7,1
71642,5,6,5,9,1
83065,2,7,0,0,7
6439,1,0,5,6,3
224851,5,4,3,1,3
199615,0,1,0,1,1
52903,1,6,5,9,1
54627,0,1,0,3,1
246154,1,0,1,10,1
261476,0,7,2,0,6
47162,1,6,5,4,1
298796,2,7,0,4,1
239845,4,7,2,10,1
150762,0,0,5,4,5
286570,3,1,0,7,1
181963,5,1,0,7,1
99724,3,6,5,7,1
151823,2,1,0,6,6
6356,4,3,4,8,6
13575,0,1,0,10,3
257799,1,0,5,6,7
175350,2,6,5,1,6
83254,0,7,2,10,5
199219,4,4,1,5,1
99310,4,3,4,1,1
52496,3,7,2,3,6
248910,0,0,5,2,1
201603,4,4,1,5,6
184747,2,7,2,7,1
146574,4,5,3,3,1
119710,0,7,2,2,1
235235,2,6,5,0,6
41842,4,5,3,5,2
28489,0,1,0,6,1
55223,0,7,2,5,0
93211,4,4,1,0,4
51251,2,7,0,8,1
146605,4,5,3,7,7
26871,3,6,5,1,6
78510,4,3,4,8,2
1855,1,4,1,1,3
102085,4,6,5,10,2
123547,4,5,3,8,1
211432,0,6,5,1,1
133743,2,7,2,8,3
278081,4,7,5,0,3
63142,1,2,1,0,1
131269,1,4,4,10,1
262301,2,1,0,6,1
125411,0,7,2,3,3
165228,0,0,1,4,1
182128,2,0,5,2,7
166968,3,7,2,6,2
99056,3,7,0,3,5
46822,0,6,5,6,7
213758,1,4,3,7,1
125428,0,7,2,5,1
82884,0,7,2,2,1
152576,2,7,2,7,1
107060,1,5,3,8,1
8055,2,6,5,9,1
286759,3,7,2,7,6
98900,3,6,5,3,2
108160,2,1,0,6,1
124294,0,7,2,5,7
211897,3,1,0,1,1
288036,0,1,0,1,1
140999,3,5,3,7,1
299944,1,0,5,10,3
164307,4,3,4,1,6
179591,2,7,2,7,1
220941,1,5,3,4,1
186233,5,1,0,3,1
115244,0,6,5,7,6
126267,4,0,5,2,4
295346,2,1,0,2,1
161852,3,0,1,6,4
83287,2,7,2,8,6
146403,1,6,5,1,1
4699,4,0,5,1,4
242820,2,6,5,1,1
37012,1,3,4,3,1
152362,1,4,1,6,1
58816,2,7,2,8,6
45560,4,4,1,2,6
33245,2,7,2,6,3
176966,1,0,1,8,5
169223,0,6,5,9,1
42872,5,5,3,3,1
8635,0,6,5,5,2
86443,4,5,3,10,3
430,2,7,2,1,4
141482,3,0,1,9,1
269044,4,5,3,9,2
50110,1,6,5,2,1
54125,4,0,1,4,4
121302,1,0,1,10,2
33813,0,1,0,4,1
122128,2,6,5,8,1
214046,4,0,5,5,4
54898,4,4,1,0,1
174893,0,1,0,2,1
136075,3,4,3,2,2
63180,4,6,5,5,4
246240,2,1,2,5,1
2964,0,1,0,6,0
124729,5,6,5,4,1
154035,4,6,5,2,6
42360,0,6,5,10,7
22670,1,4,1,1,6
42197,0,0,5,10,6
32976,0,6,5,2,2
80144,2,1,0,6,1
199808,4,5,3,5,1
184812,5,0,1,3,1
243358,3,7,2,9,1
288280,2,7,2,5,3
6653,4,0,4,2,1
138789,2,1,0,9,1
48112,4,6,5,5,6
24189,0,6,5,5,2
212641,2,7,2,0,1
11830,1,0,5,0,3
170196,2,6,5,10,1
234189,2,1,0,1,1
162860,3,6,5,5,2
29183,0,1,0,7,4
223623,0,6,4,3,1
155566,1,5,3,1,1
246725,2,1,0,0,1
131551,0,6,5,7,1
297605,2,7,2,0,6
258753,5,1,0,4,1
147925,0,6,5,10,1
101435,0,1,0,10,1
187849,0,7,5,10,2
171834,2,1,2,3,1
179195,4,2,1,5,2
100432,0,7,2,9,0
34118,2,7,2,5,1
259772,4,5,3,1,6
64344,2,6,5,1,6
175703,0,1,0,10,0
231733,4,6,5,10,1
99841,0,1,2,2,1
111395,1,6,5,0,1
143124,1,0,5,10,3
16300,1,6,5,1,6
174714,2,0,4,7,1
57603,4,0,1,5,1
97767,2,6,5,1,1
299431,5,7,2,5,1
67456,3,6,5,0,1
74811,3,7,2,7,6
55284,2,1,0,9,1
158990,4,0,5,7,1
64585,2,7,2,7,1
247402,0,1,0,8,6
239566,2,1,0,8,1
299974,0,6,5,4,1
145007,0,7,2,5,6
117392,2,1,2,5,1
71081,1,3,4,10,1
